236.92127227783203
231.61551022529602
235.46045017242432
231.51014614105225
234.6804964542389
-----------------
243.11808562278748
242.11046051979065
238.27087116241455
240.31102514266968
240.1293225288391
-------------------
258.9099268913269
260.35816621780396
260.39902687072754
265.4803612232208
259.19127917289734
----------------
286.6320872306824
291.2801594734192
284.4849760532379
297.1351668834686
295.60257863998413
-----------------
333.3628695011139
332.8414797782898
337.51766419410706
337.64444231987
334.92682361602783
-----------------
405.4279079437256
409.4774932861328
407.96327805519104
407.1691174507141
409.27519059181213
----------------
