233.91082453727722
235.07011795043945
235.24906849861145
233.71725845336914
229.34680557250977
-------------------
243.85396790504456
242.04609298706055
242.4007923603058
240.02565240859985
241.03455328941345
------------------
266.66241431236267
259.96189284324646
261.11007928848267
283.7594802379608
267.6128795146942
----------------
282.0847806930542
284.52733039855957
296.20102286338806
285.7349154949188
291.3180682659149
------------------
338.175662279129
340.7276005744934
340.12384700775146
344.9056017398834
337.69331336021423
-------------------
411.355859041214
413.33635926246643
415.19986271858215
408.36509823799133
409.51765513420105
----------------
