235.37318420410156
233.99096274375916
233.66855883598328
237.97472953796387
234.90331435203552
------------------
239.15413737297058
239.78621816635132
240.01472926139832
241.88279581069946
238.74103426933289
------------------
256.7442407608032
263.69816613197327
264.0165786743164
265.02296328544617
264.4442501068115
-----------------
291.05679297447205
293.9404594898224
290.20671224594116
298.6349778175354
294.57808208465576
------------------
335.1512379646301
337.00415086746216
336.29659819602966
338.4518597126007
338.41932797431946
----------------
407.8793611526489
412.6739845275879
414.07867431640625
411.33456230163574
410.8441653251648
-------------
