36.676
41.016
64.539
37.005
16.713
16.902
16.897
16.827
49.024
---
38.858
38.993
50.856
50.824
23.053
28.73
52.12
41.275
39.378
---
54.685
53.728
53.449
54.595
54.063
53.462
69.225
53.594
66.19
----
26.292
37.222
49.746
39.02
38.725
28.093
50.471
40.466
50.978
---
42.13
76.104
66.614
85.578
41.766
74.455
55.629
55.924
65.397
----
60.793
42.237
41.763
42.688
64.146
41.811
41.959
41.777
53.972
------
===
36.079
16.569
16.552
16.611
16.398
16.414
16.431
16.629
16.451
16.436
-----
17.147
17.14
17.395
17.283
19.069
16.963
16.916
16.871
23.684
17.531
----
124.811
18.429
18.99
18.548
17.846
18.271
18.692
18.157
