0.098172,0.107613,0.0,0.107975,0.0,0.195246,0.195429,warm_cpu_to_active_process,NONE
0.074889,0.092611,0.0,0.092892,0.0,0.165724,0.165919,warm_cpu_to_active_process,NONE
0.087441,0.103148,0.0,0.10338,0.0,0.192283,0.192458,warm_cpu_to_active_process,NONE
0.078102,0.102191,0.0,0.102517,0.0,0.180122,0.180337,warm_cpu_to_active_process,NONE
0.083253,0.103982,0.0,0.104384,0.0,0.173493,0.173683,warm_cpu_to_active_process,NONE
0.073746,0.092199,0.0,0.092463,0.0,0.153305,0.153511,warm_cpu_to_active_process,NONE
0.090216,0.109883,0.0,0.110175,0.0,0.168379,0.168557,warm_cpu_to_active_process,NONE
0.080701,0.096463,0.0,0.096793,0.0,0.147093,0.147282,warm_cpu_to_active_process,NONE
0.079578,0.095836,0.0,0.096067,0.0,0.1734,0.173595,warm_cpu_to_active_process,NONE
0.079223,0.092396,0.0,0.092556,0.0,0.161369,0.16155,warm_cpu_to_active_process,NONE
0.082599,0.103297,0.0,0.10361,0.0,0.171281,0.171474,warm_cpu_to_active_process,NONE
0.071294,0.088657,0.0,0.08899,0.0,0.160982,0.161164,warm_cpu_to_active_process,NONE
0.079622,0.094206,0.0,0.09446,0.0,0.154617,0.154809,warm_cpu_to_active_process,NONE
0.079069,0.092473,0.0,0.092793,0.0,0.135876,0.136073,warm_cpu_to_active_process,NONE
0.084208,0.101811,0.0,0.102064,0.0,0.188215,0.18841,warm_cpu_to_active_process,NONE
0.080231,0.095856,0.0,0.096168,0.0,0.189945,0.190159,warm_cpu_to_active_process,NONE
0.084718,0.105921,0.0,0.106149,0.0,0.147588,0.147794,warm_cpu_to_active_process,NONE
0.076169,0.094474,0.0,0.094779,0.0,0.150469,0.150657,warm_cpu_to_active_process,NONE
0.084775,0.105638,0.0,0.105993,0.0,0.15265,0.15281,warm_cpu_to_active_process,NONE
0.081521,0.09516,0.0,0.09541,0.0,0.153775,0.153957,warm_cpu_to_active_process,NONE
0.092163,0.113605,0.0,0.113931,0.0,0.182979,0.183158,warm_cpu_to_active_process,NONE
0.085311,0.100222,0.0,0.100574,0.0,0.168251,0.16845,warm_cpu_to_active_process,NONE
0.076014,0.091968,0.0,0.092257,0.0,0.155077,0.155281,warm_cpu_to_active_process,NONE
0.072541,0.08627,0.0,0.086641,0.0,0.150677,0.150883,warm_cpu_to_active_process,NONE
0.083694,0.098684,0.0,0.099047,0.0,0.155708,0.155906,warm_cpu_to_active_process,NONE
0.076854,0.091144,0.0,0.091451,0.0,0.137419,0.137601,warm_cpu_to_active_process,NONE
0.08081,0.094189,0.0,0.094439,0.0,0.144343,0.144561,warm_cpu_to_active_process,NONE
0.077548,0.087174,0.0,0.087466,0.0,0.149305,0.149518,warm_cpu_to_active_process,NONE
0.081776,0.099635,0.0,0.099893,0.0,0.172437,0.172663,warm_cpu_to_active_process,NONE
0.077917,0.095095,0.0,0.095323,0.0,0.14897,0.149112,warm_cpu_to_active_process,NONE
0.081572,0.102692,0.0,0.103108,0.0,0.159226,0.159426,warm_cpu_to_active_process,NONE
0.073099,0.088681,0.0,0.088994,0.0,0.145841,0.146047,warm_cpu_to_active_process,NONE
0.086241,0.098634,0.0,0.098916,0.0,0.160074,0.16026,warm_cpu_to_active_process,NONE
0.074427,0.090943,0.0,0.091255,0.0,0.154228,0.154373,warm_cpu_to_active_process,NONE
0.070171,0.08495,0.0,0.085215,0.0,0.143052,0.143261,warm_cpu_to_active_process,NONE
0.076906,0.097504,0.0,0.09781,0.0,0.146245,0.14639,warm_cpu_to_active_process,NONE
0.092631,0.106836,0.0,0.107142,0.0,0.154466,0.154624,warm_cpu_to_active_process,NONE
0.084956,0.097059,0.0,0.097447,0.0,0.151077,0.151783,warm_cpu_to_active_process,NONE
0.07879,0.092862,0.0,0.093106,0.0,0.169265,0.16946,warm_cpu_to_active_process,NONE
0.080898,0.104327,0.0,0.104692,0.0,0.171056,0.171243,warm_cpu_to_active_process,NONE
0.07915,0.096649,0.0,0.096862,0.0,0.144618,0.144768,warm_cpu_to_active_process,NONE
0.090277,0.104054,0.0,0.104374,0.0,0.161743,0.161897,warm_cpu_to_active_process,NONE
0.077797,0.087918,0.0,0.088293,0.0,0.154065,0.154275,warm_cpu_to_active_process,NONE
0.081368,0.097118,0.0,0.097432,0.0,0.143022,0.143198,warm_cpu_to_active_process,NONE
0.072334,0.092463,0.0,0.092677,0.0,0.138035,0.138219,warm_cpu_to_active_process,NONE
0.067883,0.087371,0.0,0.087699,0.0,0.148079,0.148375,warm_cpu_to_active_process,NONE
0.086569,0.098207,0.0,0.098499,0.0,0.17368,0.17388,warm_cpu_to_active_process,NONE
0.083339,0.099632,0.0,0.099913,0.0,0.15582,0.156021,warm_cpu_to_active_process,NONE
0.076956,0.091295,0.0,0.091505,0.0,0.143533,0.143714,warm_cpu_to_active_process,NONE
0.075515,0.088793,0.0,0.089115,0.0,0.142579,0.142748,warm_cpu_to_active_process,NONE
0.08633,0.106115,0.0,0.106353,0.0,0.183183,0.18337,warm_cpu_to_active_process,NONE
0.084023,0.106284,0.0,0.106581,0.0,0.157246,0.157428,warm_cpu_to_active_process,NONE
0.085775,0.107006,0.0,0.107317,0.0,0.158491,0.158714,warm_cpu_to_active_process,NONE
0.082237,0.100585,0.0,0.100974,0.0,0.148358,0.148545,warm_cpu_to_active_process,NONE
0.088985,0.106649,0.0,0.106895,0.0,0.194228,0.194378,warm_cpu_to_active_process,NONE
0.075463,0.093901,0.0,0.094124,0.0,0.144022,0.144218,warm_cpu_to_active_process,NONE
0.087395,0.107344,0.0,0.107543,0.0,0.171935,0.17212,warm_cpu_to_active_process,NONE
0.074288,0.088544,0.0,0.088914,0.0,0.155922,0.15607,warm_cpu_to_active_process,NONE
0.089921,0.101481,0.0,0.102001,0.0,0.168122,0.168304,warm_cpu_to_active_process,NONE
0.08837,0.106218,0.0,0.106543,0.0,0.150684,0.150981,warm_cpu_to_active_process,NONE
0.085151,0.097104,0.0,0.097571,0.0,0.155867,0.156052,warm_cpu_to_active_process,NONE
0.076121,0.099192,0.0,0.099595,0.0,0.145815,0.145995,warm_cpu_to_active_process,NONE
0.083828,0.097415,0.0,0.097664,0.0,0.150262,0.150455,warm_cpu_to_active_process,NONE
0.07501,0.0903,0.0,0.090627,0.0,0.134267,0.134449,warm_cpu_to_active_process,NONE
0.070949,0.090762,0.0,0.09098,0.0,0.149436,0.149619,warm_cpu_to_active_process,NONE
0.074764,0.0935,0.0,0.093748,0.0,0.137821,0.13811,warm_cpu_to_active_process,NONE
0.08733,0.105166,0.0,0.105433,0.0,0.161782,0.161981,warm_cpu_to_active_process,NONE
0.059053,0.069244,0.0,0.069472,0.0,0.114968,0.115129,warm_cpu_to_active_process,NONE
0.082464,0.101657,0.0,0.102062,0.0,0.149904,0.150153,warm_cpu_to_active_process,NONE
0.082817,0.093995,0.0,0.094265,0.0,0.149004,0.149175,warm_cpu_to_active_process,NONE
0.08269,0.099714,0.0,0.099976,0.0,0.140138,0.140286,warm_cpu_to_active_process,NONE
0.075129,0.088492,0.0,0.088718,0.0,0.139013,0.139165,warm_cpu_to_active_process,NONE
0.0854,0.101927,0.0,0.102223,0.0,0.156018,0.156221,warm_cpu_to_active_process,NONE
0.07634,0.089073,0.0,0.089326,0.0,0.148483,0.148655,warm_cpu_to_active_process,NONE
0.077868,0.096093,0.0,0.096322,0.0,0.159375,0.159562,warm_cpu_to_active_process,NONE
0.078998,0.085944,0.0,0.086198,0.0,0.139315,0.139516,warm_cpu_to_active_process,NONE
0.08072,0.099517,0.0,0.099817,0.0,0.142582,0.14275,warm_cpu_to_active_process,NONE
0.084558,0.104915,0.0,0.105224,0.0,0.166863,0.167056,warm_cpu_to_active_process,NONE
0.099326,0.11832,0.0,0.118666,0.0,0.173957,0.174163,warm_cpu_to_active_process,NONE
0.076033,0.09003,0.0,0.090318,0.0,0.143782,0.143975,warm_cpu_to_active_process,NONE
0.081863,0.094372,0.0,0.094727,0.0,0.153943,0.154127,warm_cpu_to_active_process,NONE
0.076252,0.09911,0.0,0.09947,0.0,0.164742,0.16493,warm_cpu_to_active_process,NONE
0.076917,0.092499,0.0,0.092763,0.0,0.157337,0.157518,warm_cpu_to_active_process,NONE
0.094309,0.106995,0.0,0.107325,0.0,0.157242,0.157524,warm_cpu_to_active_process,NONE
0.090365,0.107628,0.0,0.107896,0.0,0.167684,0.167863,warm_cpu_to_active_process,NONE
0.08864,0.11394,0.0,0.114257,0.0,0.178235,0.17844,warm_cpu_to_active_process,NONE
0.073946,0.088728,0.0,0.088968,0.0,0.152985,0.153186,warm_cpu_to_active_process,NONE
0.067199,0.084233,0.0,0.084528,0.0,0.138745,0.138948,warm_cpu_to_active_process,NONE
0.084801,0.108526,0.0,0.108767,0.0,0.156965,0.157176,warm_cpu_to_active_process,NONE
0.084419,0.100515,0.0,0.100891,0.0,0.158338,0.158552,warm_cpu_to_active_process,NONE
0.08112,0.098799,0.0,0.099019,0.0,0.146203,0.146388,warm_cpu_to_active_process,NONE
0.073668,0.091171,0.0,0.091709,0.0,0.153748,0.153932,warm_cpu_to_active_process,NONE
0.085709,0.105975,0.0,0.106285,0.0,0.163625,0.163807,warm_cpu_to_active_process,NONE
0.077702,0.089125,0.0,0.089493,0.0,0.138397,0.1386,warm_cpu_to_active_process,NONE
0.077905,0.100315,0.0,0.100616,0.0,0.162065,0.162247,warm_cpu_to_active_process,NONE
0.084848,0.100891,0.0,0.101242,0.0,0.154997,0.155186,warm_cpu_to_active_process,NONE
0.083984,0.107414,0.0,0.107681,0.0,0.15999,0.160174,warm_cpu_to_active_process,NONE
0.079386,0.094456,0.0,0.094769,0.0,0.150298,0.150448,warm_cpu_to_active_process,NONE
0.081608,0.105258,0.0,0.105546,0.0,0.162434,0.162602,warm_cpu_to_active_process,NONE
0.086291,0.111435,0.0,0.111757,0.0,0.161675,0.161835,warm_cpu_to_active_process,NONE
0.083768,0.103702,0.0,0.10402,0.0,0.162666,0.162859,warm_cpu_to_active_process,NONE
0.082946,0.094947,0.0,0.09527,0.0,0.148173,0.148369,warm_cpu_to_active_process,NONE
0.08484,0.090342,0.0,0.090578,0.0,0.153487,0.153655,warm_cpu_to_active_process,NONE
0.077127,0.096111,0.0,0.096441,0.0,0.152193,0.152431,warm_cpu_to_active_process,NONE
0.079336,0.100206,0.0,0.100424,0.0,0.196943,0.197143,warm_cpu_to_active_process,NONE
0.085821,0.106062,0.0,0.106299,0.0,0.175056,0.17525,warm_cpu_to_active_process,NONE
0.085788,0.106995,0.0,0.107316,0.0,0.14903,0.149223,warm_cpu_to_active_process,NONE
0.072367,0.085214,0.0,0.085592,0.0,0.123618,0.123804,warm_cpu_to_active_process,NONE
0.084221,0.096759,0.0,0.096988,0.0,0.139099,0.139255,warm_cpu_to_active_process,NONE
0.087563,0.095706,0.0,0.096058,0.0,0.140075,0.140276,warm_cpu_to_active_process,NONE
0.09054,0.109856,0.0,0.110078,0.0,0.162465,0.162682,warm_cpu_to_active_process,NONE
0.076875,0.095864,0.0,0.096192,0.0,0.143419,0.1436,warm_cpu_to_active_process,NONE
0.094986,0.113083,0.0,0.113539,0.0,0.179902,0.180096,warm_cpu_to_active_process,NONE
0.085339,0.096162,0.0,0.096509,0.0,0.148882,0.14908,warm_cpu_to_active_process,NONE
0.091168,0.105093,0.0,0.105378,0.0,0.172909,0.1731,warm_cpu_to_active_process,NONE
0.074935,0.09091,0.0,0.091277,0.0,0.141667,0.141865,warm_cpu_to_active_process,NONE
0.085148,0.100128,0.0,0.100484,0.0,0.166299,0.166507,warm_cpu_to_active_process,NONE
0.069342,0.087346,0.0,0.087664,0.0,0.137152,0.137347,warm_cpu_to_active_process,NONE
0.08908,0.107299,0.0,0.107536,0.0,0.168671,0.168873,warm_cpu_to_active_process,NONE
0.06734,0.082223,0.0,0.082548,0.0,0.129434,0.129615,warm_cpu_to_active_process,NONE
0.087127,0.099774,0.0,0.100111,0.0,0.162717,0.16292,warm_cpu_to_active_process,NONE
0.078318,0.092189,0.0,0.09251,0.0,0.152364,0.152519,warm_cpu_to_active_process,NONE
0.092808,0.111834,0.0,0.112289,0.0,0.170039,0.170245,warm_cpu_to_active_process,NONE
0.079286,0.098413,0.0,0.098756,0.0,0.145873,0.14607,warm_cpu_to_active_process,NONE
0.086813,0.105351,0.0,0.105603,0.0,0.167845,0.168058,warm_cpu_to_active_process,NONE
0.086945,0.106063,0.0,0.106375,0.0,0.149152,0.149356,warm_cpu_to_active_process,NONE
0.073756,0.098854,0.0,0.099163,0.0,0.153235,0.153427,warm_cpu_to_active_process,NONE
0.077018,0.094395,0.0,0.094902,0.0,0.151194,0.15138,warm_cpu_to_active_process,NONE
0.082449,0.092036,0.0,0.092303,0.0,0.153865,0.154139,warm_cpu_to_active_process,NONE
0.06532,0.082345,0.0,0.08281,0.0,0.13513,0.135339,warm_cpu_to_active_process,NONE
0.089411,0.107246,0.0,0.107481,0.0,0.154491,0.154675,warm_cpu_to_active_process,NONE
0.096273,0.113778,0.0,0.114109,0.0,0.178188,0.178402,warm_cpu_to_active_process,NONE
0.08246,0.107148,0.0,0.107379,0.0,0.161255,0.161499,warm_cpu_to_active_process,NONE
0.077879,0.093276,0.0,0.093538,0.0,0.151532,0.151729,warm_cpu_to_active_process,NONE
0.087503,0.105433,0.0,0.105697,0.0,0.160355,0.160545,warm_cpu_to_active_process,NONE
0.076444,0.101827,0.0,0.102298,0.0,0.156476,0.156679,warm_cpu_to_active_process,NONE
0.080801,0.095006,0.0,0.095661,0.0,0.137182,0.137373,warm_cpu_to_active_process,NONE
0.06055,0.077678,0.0,0.078076,0.0,0.127637,0.127841,warm_cpu_to_active_process,NONE
0.088964,0.110908,0.0,0.111269,0.0,0.164341,0.164528,warm_cpu_to_active_process,NONE
0.078502,0.092204,0.0,0.092532,0.0,0.150479,0.150696,warm_cpu_to_active_process,NONE
0.081689,0.100048,0.0,0.100413,0.0,0.171919,0.172111,warm_cpu_to_active_process,NONE
0.08838,0.099708,0.0,0.099987,0.0,0.163614,0.163811,warm_cpu_to_active_process,NONE
0.077521,0.092554,0.0,0.092855,0.0,0.160638,0.160836,warm_cpu_to_active_process,NONE
0.078792,0.095048,0.0,0.095365,0.0,0.142641,0.142821,warm_cpu_to_active_process,NONE
0.07114,0.089021,0.0,0.089231,0.0,0.135315,0.135476,warm_cpu_to_active_process,NONE
0.079118,0.094995,0.0,0.095286,0.0,0.144256,0.144473,warm_cpu_to_active_process,NONE
0.076741,0.093216,0.0,0.093474,0.0,0.130081,0.130249,warm_cpu_to_active_process,NONE
0.08538,0.099687,0.0,0.099998,0.0,0.149538,0.149742,warm_cpu_to_active_process,NONE
0.100165,0.120606,0.0,0.120905,0.0,0.182871,0.183016,warm_cpu_to_active_process,NONE
0.07978,0.096245,0.0,0.096464,0.0,0.155174,0.155368,warm_cpu_to_active_process,NONE
0.082608,0.096885,0.0,0.097212,0.0,0.156544,0.156745,warm_cpu_to_active_process,NONE
0.079461,0.095686,0.0,0.095996,0.0,0.14854,0.148759,warm_cpu_to_active_process,NONE
0.08823,0.10401,0.0,0.104363,0.0,0.161136,0.161292,warm_cpu_to_active_process,NONE
0.07913,0.093023,0.0,0.093237,0.0,0.142395,0.142588,warm_cpu_to_active_process,NONE
0.086087,0.102486,0.0,0.102716,0.0,0.157855,0.158037,warm_cpu_to_active_process,NONE
